,player1,player2,result,p1name,p2name
75179,244,27,1,Poliwrath,snorlax
75180,244,28,1,Poliwrath,mew
75181,244,29,2,Poliwrath,celebi EX
75182,244,30,2,Poliwrath,dhelmise
75183,244,31,1,Poliwrath,cramorant
75184,244,32,2,Poliwrath,dedenne
75185,244,33,2,Poliwrath,mew EX
75186,244,34,1,Poliwrath,sigilyph
75187,244,35,1,Poliwrath,marshadow
75188,244,36,2,Poliwrath,stonejourner
75189,244,37,1,Poliwrath,druddigon
75190,244,38,1,Poliwrath,tauros
75191,244,39,1,Poliwrath,chatot
75192,244,40,2,Poliwrath,carnivine
75193,244,41,2,Poliwrath,mow rotom
75194,244,42,1,Poliwrath,shaymin
75195,244,43,2,Poliwrath,heat rotom
75196,244,44,2,Poliwrath,regice
75197,244,45,1,Poliwrath,wash rotom
75198,244,46,1,Poliwrath,frost rotom
75199,244,47,2,Poliwrath,palkia EX
75200,244,48,1,Poliwrath,manaphy
75201,244,49,2,Poliwrath,pachirisu EX
75202,244,50,1,Poliwrath,rotom
75203,244,51,1,Poliwrath,uxie
75204,244,52,1,Poliwrath,mespirit
75205,244,53,1,Poliwrath,azelf
75206,244,54,2,Poliwrath,giratina
75207,244,55,2,Poliwrath,cresselia
75208,244,56,1,Poliwrath,himontop
75209,244,57,1,Poliwrath,regirock
75210,244,58,1,Poliwrath,spiritomb
75211,244,59,2,Poliwrath,darkrai
75212,244,60,2,Poliwrath,darkrai EX
75213,244,61,1,Poliwrath,skarmory
75214,244,62,2,Poliwrath,registeel
75215,244,63,2,Poliwrath,dialga EX
75216,244,64,2,Poliwrath,heatran
75217,244,65,1,Poliwrath,chatot
75218,244,66,2,Poliwrath,fan rotom
75219,244,67,2,Poliwrath,regigigas
75220,244,68,2,Poliwrath,lapras EX
75221,244,69,2,Poliwrath,cresselia EX
75222,244,70,2,Poliwrath,parasect
75223,244,71,1,Poliwrath,venomoth
75224,244,72,2,Poliwrath,exeggutor
75225,244,73,2,Poliwrath,exeggutor
75226,244,74,2,Poliwrath,exeggutor EX
75227,244,75,2,Poliwrath,exeggutor EX
75228,244,76,1,Poliwrath,whimsicott
75229,244,77,2,Poliwrath,lilligant
75230,244,78,1,Poliwrath,gogoat
75231,244,79,2,Poliwrath,ninetales
75232,244,80,2,Poliwrath,arcanine
75233,244,81,2,Poliwrath,arcanine EX
75234,244,82,1,Poliwrath,rapidash
75235,244,83,1,Poliwrath,rapidash
75236,244,84,2,Poliwrath,flareon
75237,244,85,2,Poliwrath,flareon
75238,244,86,1,Poliwrath,flareon
75239,244,87,1,Poliwrath,flareon
75240,244,88,2,Poliwrath,slazzle
75241,244,89,2,Poliwrath,slazzle
75242,244,90,1,Poliwrath,centiskorch
75243,244,91,2,Poliwrath,golduck
75244,244,92,2,Poliwrath,tentacruel
75245,244,93,2,Poliwrath,dewgong
75246,244,94,1,Poliwrath,cloyster
75247,244,95,2,Poliwrath,kingler
75248,244,96,1,Poliwrath,seadra
75249,244,97,2,Poliwrath,seaking
75250,244,98,2,Poliwrath,starmie
75251,244,99,2,Poliwrath,starmie EX
75252,244,100,1,Poliwrath,gyarados
75253,244,101,1,Poliwrath,gyarados
75254,244,102,1,Poliwrath,vaporeon
75255,244,103,1,Poliwrath,vaporeon
75256,244,104,1,Poliwrath,vaporeon
75257,244,105,1,Poliwrath,vaporeon
75258,244,106,2,Poliwrath,swanna
75259,244,107,1,Poliwrath,frosmoth
75260,244,108,2,Poliwrath,raichu
75261,244,109,2,Poliwrath,raichu
75262,244,110,1,Poliwrath,electrode
75263,244,111,1,Poliwrath,electrode
75264,244,112,1,Poliwrath,jolteon
75265,244,113,1,Poliwrath,jolteon
75266,244,114,1,Poliwrath,jolteon
75267,244,115,1,Poliwrath,jolteon
75268,244,116,2,Poliwrath,zebstrika
75269,244,117,2,Poliwrath,heliolisk
75270,244,118,2,Poliwrath,clefable
75271,244,119,2,Poliwrath,slowbro
75272,244,120,1,Poliwrath,hypno
75273,244,121,2,Poliwrath,swoobat
75274,244,122,2,Poliwrath,golurk
75275,244,123,2,Poliwrath,sandslash
75276,244,124,1,Poliwrath,dugtrio
75277,244,125,2,Poliwrath,primape
75278,244,126,2,Poliwrath,primape
75279,244,127,2,Poliwrath,primape
75280,244,128,2,Poliwrath,marowak
75281,244,129,2,Poliwrath,marowak EX
75282,244,130,1,Poliwrath,mienshao
75283,244,131,2,Poliwrath,grapploct
75284,244,132,2,Poliwrath,arbok
75285,244,133,1,Poliwrath,golbat
75286,244,134,1,Poliwrath,muk
75287,244,135,2,Poliwrath,weezing
75288,244,136,2,Poliwrath,weezing
75289,244,137,2,Poliwrath,bisharp
75290,244,138,2,Poliwrath,melmetal
75291,244,139,1,Poliwrath,raticate
75292,244,140,2,Poliwrath,fearow
75293,244,141,2,Poliwrath,wigglytuff
75294,244,142,2,Poliwrath,wigglytuff
75295,244,143,2,Poliwrath,wigglytuff EX
75296,244,144,1,Poliwrath,wigglytuff EX
75297,244,145,1,Poliwrath,persian
75298,244,146,1,Poliwrath,dodrio
75299,244,147,2,Poliwrath,aerodactyl
75300,244,148,1,Poliwrath,cinccino
75301,244,149,2,Poliwrath,dubwool
75302,244,150,1,Poliwrath,marowak EX
75303,244,151,1,Poliwrath,exeggutor
75304,244,152,2,Poliwrath,exeggutor
75305,244,153,2,Poliwrath,shiinotic
75306,244,154,2,Poliwrath,rapidash
75307,244,155,2,Poliwrath,rapidash
75308,244,156,1,Poliwrath,volcarona
75309,244,157,1,Poliwrath,salazzle
75310,244,158,1,Poliwrath,salazzle
75311,244,159,2,Poliwrath,gyarados EX
75312,244,160,2,Poliwrath,gyarados EX
75313,244,161,2,Poliwrath,vaporeon
75314,244,162,2,Poliwrath,vaporeon
75315,244,163,2,Poliwrath,vaporeon
75316,244,164,2,Poliwrath,vaporeon
75317,244,165,1,Poliwrath,lumineon
75318,244,166,1,Poliwrath,lumineon
75319,244,167,2,Poliwrath,drednaw
75320,244,168,1,Poliwrath,raichu
75321,244,169,1,Poliwrath,raichu
75322,244,170,2,Poliwrath,galvantula
75323,244,171,1,Poliwrath,beheeyem
75324,244,172,2,Poliwrath,slurpuff
75325,244,173,1,Poliwrath,primape
75326,244,174,2,Poliwrath,primape
75327,244,175,2,Poliwrath,primape
75328,244,176,2,Poliwrath,aerodactyl EX
75329,244,177,1,Poliwrath,weezing
75330,244,178,1,Poliwrath,weezing
75331,244,179,2,Poliwrath,liepard
75332,244,180,1,Poliwrath,tangrowth
75333,244,181,1,Poliwrath,tangrowth
75334,244,182,2,Poliwrath,yanmega EX
75335,244,183,2,Poliwrath,roserade
75336,244,184,2,Poliwrath,kricketune
75337,244,185,1,Poliwrath,wormadam
75338,244,186,2,Poliwrath,vespiqueen
75339,244,187,1,Poliwrath,leafeon
75340,244,188,1,Poliwrath,leafeon
75341,244,189,1,Poliwrath,leafeon
75342,244,190,1,Poliwrath,leafeon
75343,244,191,1,Poliwrath,magmortar
75344,244,192,1,Poliwrath,magmortar
75345,244,193,1,Poliwrath,magmortar
75346,244,194,2,Poliwrath,magcargo
75347,244,195,2,Poliwrath,floatzel
75348,244,196,2,Poliwrath,gastrodon
75349,244,197,2,Poliwrath,lumineon
75350,244,198,2,Poliwrath,lumineon
75351,244,199,1,Poliwrath,abomasnow
75352,244,200,2,Poliwrath,glaceon
75353,244,201,2,Poliwrath,glaceon
75354,244,202,2,Poliwrath,glaceon
75355,244,203,2,Poliwrath,glaceon
75356,244,204,2,Poliwrath,electrode
75357,244,205,2,Poliwrath,electrode
75358,244,206,2,Poliwrath,electivire
75359,244,207,2,Poliwrath,electivire
75360,244,208,2,Poliwrath,electivire
75361,244,209,1,Poliwrath,mismagius EX
75362,244,210,2,Poliwrath,mismagius EX
75363,244,211,2,Poliwrath,drifblim
75364,244,212,1,Poliwrath,gliscor
75365,244,213,1,Poliwrath,wormadam
75366,244,214,2,Poliwrath,lucario
75367,244,215,1,Poliwrath,hippowdon
75368,244,216,2,Poliwrath,honchcrow
75369,244,217,2,Poliwrath,weavile EX
75370,244,218,2,Poliwrath,mightyena
75371,244,219,2,Poliwrath,skuntank
75372,244,220,2,Poliwrath,drapion
75373,244,221,2,Poliwrath,toxicroak
75374,244,222,2,Poliwrath,wormadam
75375,244,223,2,Poliwrath,bronzong
75376,244,224,2,Poliwrath,probopass
75377,244,225,1,Poliwrath,lickilicky EX
75378,244,226,2,Poliwrath,lickilicky EX
75379,244,227,2,Poliwrath,ambipom
75380,244,228,2,Poliwrath,bibarel
75381,244,229,2,Poliwrath,lopunny
75382,244,230,1,Poliwrath,purugly
75383,244,231,2,Poliwrath,Venusaur
75384,244,232,2,Poliwrath,Venusaur Ex
75385,244,233,1,Poliwrath,Butterfree
75386,244,234,2,Poliwrath,Beedrill
75387,244,235,1,Poliwrath,Vileplume
75388,244,236,1,Poliwrath,Vileplume
75389,244,237,2,Poliwrath,Vileplume
75390,244,238,1,Poliwrath,Vileplume
75391,244,239,2,Poliwrath,Victreebel
75392,244,240,1,Poliwrath,Charizard
75393,244,241,1,Poliwrath,Charizard Ex
75394,244,242,1,Poliwrath,Blastoise
75395,244,243,2,Poliwrath,Blastoise Ex
75396,244,244,1,Poliwrath,Poliwrath
75397,244,245,2,Poliwrath,Omastar
75398,244,246,2,Poliwrath,Greninja
75399,244,247,2,Poliwrath,Eelektross
75400,244,248,2,Poliwrath,Alakazam
75401,244,249,2,Poliwrath,Gengar
75402,244,250,2,Poliwrath,Gengar
75403,244,251,2,Poliwrath,Gengar Ex
75404,244,252,2,Poliwrath,Gengar Ex
75405,244,253,2,Poliwrath,Gardevoir
75406,244,254,2,Poliwrath,Gardevoir
75407,244,255,1,Poliwrath,Machamp
75408,244,256,2,Poliwrath,Machamp Ex
75409,244,257,1,Poliwrath,Golem
75410,244,258,2,Poliwrath,Golem
75411,244,259,1,Poliwrath,Golem
75412,244,260,1,Poliwrath,Golem
75413,244,261,2,Poliwrath,Kabutops
75414,244,262,2,Poliwrath,Nidoqueen
75415,244,263,2,Poliwrath,Nidoking
75416,244,264,2,Poliwrath,Dragonite
75417,244,265,2,Poliwrath,Pidgeot
75418,244,266,2,Poliwrath,Pidgeot
75419,244,267,2,Poliwrath,Pidgeot
75420,244,268,2,Poliwrath,Pidgeot
75421,244,269,2,Poliwrath,Serperior
75422,244,270,2,Poliwrath,Serperior
75423,244,271,2,Poliwrath,Florges
75424,244,272,1,Poliwrath,Golem
75425,244,273,1,Poliwrath,Golem
75426,244,274,1,Poliwrath,Golem
75427,244,275,1,Poliwrath,Golem
75428,244,276,2,Poliwrath,Scolipede
75429,244,277,2,Poliwrath,Pidgeot Ex
75430,244,278,2,Poliwrath,Pidgeot Ex
75431,244,279,2,Poliwrath,Pidgeot Ex
75432,244,280,2,Poliwrath,Pidgeot Ex
75433,244,281,2,Poliwrath,Bellossom
75434,244,282,2,Poliwrath,Bellossom
75435,244,283,2,Poliwrath,Bellossom
75436,244,284,2,Poliwrath,Bellossom
75437,244,285,2,Poliwrath,Torterra
75438,244,286,2,Poliwrath,Infernape Ex
75439,244,287,2,Poliwrath,Mamoswine
75440,244,288,1,Poliwrath,Empoleon
75441,244,289,2,Poliwrath,Magnezone
75442,244,290,2,Poliwrath,Magnezone
75443,244,291,2,Poliwrath,Magnezone
75444,244,292,2,Poliwrath,Magnezone
75445,244,293,2,Poliwrath,Luxray
75446,244,294,2,Poliwrath,Togekiss
75447,244,295,1,Poliwrath,Dusknoir
75448,244,296,2,Poliwrath,Rhyperior
75449,244,297,2,Poliwrath,Rhyperior
75450,244,298,2,Poliwrath,Rhyperior
75451,244,299,2,Poliwrath,Rhyperior
75452,244,300,2,Poliwrath,Rampardos
75453,244,301,2,Poliwrath,Gallade Ex
75454,244,302,2,Poliwrath,Gallade Ex
75455,244,303,2,Poliwrath,Bastidon
75456,244,304,2,Poliwrath,Garchomp
75457,244,305,2,Poliwrath,Porygon-Z
75458,244,306,2,Poliwrath,Porygon-Z
75459,244,307,1,Poliwrath,Staraptor
75460,245,0,1,Omastar,scyther
75461,245,1,2,Omastar,pinsir
75462,245,2,1,Omastar,moltres
75463,245,3,2,Omastar,moltres EX
75464,245,4,1,Omastar,heatmor
75465,245,5,1,Omastar,lapras
75466,245,6,2,Omastar,articuno
75467,245,7,2,Omastar,articuno EX
75468,245,8,1,Omastar,pyukumuku
75469,245,9,1,Omastar,bruxish
75470,245,10,1,Omastar,pikachu EX
75471,245,11,2,Omastar,zapdos
75472,245,12,1,Omastar,zapdos EX
75473,245,13,2,Omastar,pincurchin
75474,245,14,1,Omastar,mr. mime
75475,245,15,2,Omastar,jynx
75476,245,16,1,Omastar,mewtwo
75477,245,17,1,Omastar,mewtwo EX
75478,245,18,2,Omastar,onix
75479,245,19,1,Omastar,hitmonlee
75480,245,20,1,Omastar,hitmonchan
75481,245,21,1,Omastar,mawile
75482,245,22,1,Omastar,farfech'd
75483,245,23,1,Omastar,chancey
75484,245,24,1,Omastar,kangaskhan
75485,245,25,1,Omastar,tauros
75486,245,26,2,Omastar,ditto
75487,245,27,1,Omastar,snorlax
75488,245,28,1,Omastar,mew
75489,245,29,2,Omastar,celebi EX
75490,245,30,1,Omastar,dhelmise
75491,245,31,1,Omastar,cramorant
75492,245,32,1,Omastar,dedenne
75493,245,33,2,Omastar,mew EX
75494,245,34,1,Omastar,sigilyph
75495,245,35,1,Omastar,marshadow
75496,245,36,2,Omastar,stonejourner
75497,245,37,2,Omastar,druddigon
75498,245,38,1,Omastar,tauros
75499,245,39,1,Omastar,chatot
75500,245,40,2,Omastar,carnivine
75501,245,41,1,Omastar,mow rotom
75502,245,42,1,Omastar,shaymin
75503,245,43,1,Omastar,heat rotom
75504,245,44,1,Omastar,regice
75505,245,45,1,Omastar,wash rotom
75506,245,46,1,Omastar,frost rotom
75507,245,47,1,Omastar,palkia EX
75508,245,48,1,Omastar,manaphy
75509,245,49,1,Omastar,pachirisu EX
75510,245,50,1,Omastar,rotom
75511,245,51,1,Omastar,uxie
75512,245,52,1,Omastar,mespirit
75513,245,53,1,Omastar,azelf
75514,245,54,2,Omastar,giratina
75515,245,55,1,Omastar,cresselia
75516,245,56,1,Omastar,himontop
75517,245,57,1,Omastar,regirock
75518,245,58,1,Omastar,spiritomb
75519,245,59,1,Omastar,darkrai
75520,245,60,2,Omastar,darkrai EX
75521,245,61,1,Omastar,skarmory
75522,245,62,2,Omastar,registeel
75523,245,63,2,Omastar,dialga EX
75524,245,64,2,Omastar,heatran
75525,245,65,1,Omastar,chatot
75526,245,66,1,Omastar,fan rotom
75527,245,67,1,Omastar,regigigas
75528,245,68,2,Omastar,lapras EX
75529,245,69,2,Omastar,cresselia EX
75530,245,70,2,Omastar,parasect
75531,245,71,1,Omastar,venomoth
75532,245,72,2,Omastar,exeggutor
75533,245,73,2,Omastar,exeggutor
75534,245,74,2,Omastar,exeggutor EX
75535,245,75,2,Omastar,exeggutor EX
75536,245,76,1,Omastar,whimsicott
75537,245,77,1,Omastar,lilligant
75538,245,78,1,Omastar,gogoat
75539,245,79,1,Omastar,ninetales
75540,245,80,2,Omastar,arcanine
75541,245,81,2,Omastar,arcanine EX
75542,245,82,1,Omastar,rapidash
75543,245,83,1,Omastar,rapidash
75544,245,84,1,Omastar,flareon
75545,245,85,1,Omastar,flareon
75546,245,86,1,Omastar,flareon
75547,245,87,1,Omastar,flareon
75548,245,88,1,Omastar,slazzle
75549,245,89,1,Omastar,slazzle
75550,245,90,1,Omastar,centiskorch
75551,245,91,2,Omastar,golduck
75552,245,92,2,Omastar,tentacruel
75553,245,93,2,Omastar,dewgong
75554,245,94,1,Omastar,cloyster
75555,245,95,2,Omastar,kingler
75556,245,96,1,Omastar,seadra
75557,245,97,2,Omastar,seaking
75558,245,98,1,Omastar,starmie
75559,245,99,2,Omastar,starmie EX
75560,245,100,1,Omastar,gyarados
75561,245,101,1,Omastar,gyarados
75562,245,102,1,Omastar,vaporeon
75563,245,103,1,Omastar,vaporeon
75564,245,104,1,Omastar,vaporeon
75565,245,105,1,Omastar,vaporeon
75566,245,106,2,Omastar,swanna
75567,245,107,1,Omastar,frosmoth
75568,245,108,1,Omastar,raichu
75569,245,109,1,Omastar,raichu
75570,245,110,1,Omastar,electrode
75571,245,111,1,Omastar,electrode
75572,245,112,1,Omastar,jolteon
75573,245,113,1,Omastar,jolteon
75574,245,114,1,Omastar,jolteon
75575,245,115,1,Omastar,jolteon
75576,245,116,1,Omastar,zebstrika
75577,245,117,2,Omastar,heliolisk
75578,245,118,1,Omastar,clefable
75579,245,119,2,Omastar,slowbro
75580,245,120,1,Omastar,hypno
75581,245,121,1,Omastar,swoobat
75582,245,122,2,Omastar,golurk
75583,245,123,2,Omastar,sandslash
75584,245,124,1,Omastar,dugtrio
75585,245,125,2,Omastar,primape
75586,245,126,2,Omastar,primape
75587,245,127,1,Omastar,primape
75588,245,128,1,Omastar,marowak
75589,245,129,2,Omastar,marowak EX
75590,245,130,1,Omastar,mienshao
75591,245,131,2,Omastar,grapploct
75592,245,132,1,Omastar,arbok
75593,245,133,1,Omastar,golbat
75594,245,134,1,Omastar,muk
75595,245,135,1,Omastar,weezing
75596,245,136,1,Omastar,weezing
75597,245,137,2,Omastar,bisharp
75598,245,138,1,Omastar,melmetal
75599,245,139,1,Omastar,raticate
75600,245,140,1,Omastar,fearow
75601,245,141,1,Omastar,wigglytuff
75602,245,142,1,Omastar,wigglytuff
75603,245,143,2,Omastar,wigglytuff EX
75604,245,144,1,Omastar,wigglytuff EX
75605,245,145,1,Omastar,persian
75606,245,146,1,Omastar,dodrio
75607,245,147,1,Omastar,aerodactyl
75608,245,148,1,Omastar,cinccino
75609,245,149,2,Omastar,dubwool
75610,245,150,1,Omastar,marowak EX
75611,245,151,1,Omastar,exeggutor
75612,245,152,1,Omastar,exeggutor
75613,245,153,1,Omastar,shiinotic
75614,245,154,2,Omastar,rapidash
75615,245,155,1,Omastar,rapidash
75616,245,156,1,Omastar,volcarona
75617,245,157,1,Omastar,salazzle
75618,245,158,1,Omastar,salazzle
75619,245,159,1,Omastar,gyarados EX
75620,245,160,2,Omastar,gyarados EX
75621,245,161,1,Omastar,vaporeon
75622,245,162,1,Omastar,vaporeon
75623,245,163,1,Omastar,vaporeon
75624,245,164,1,Omastar,vaporeon
75625,245,165,1,Omastar,lumineon
75626,245,166,1,Omastar,lumineon
75627,245,167,2,Omastar,drednaw
75628,245,168,1,Omastar,raichu
75629,245,169,1,Omastar,raichu
75630,245,170,1,Omastar,galvantula
75631,245,171,1,Omastar,beheeyem
75632,245,172,1,Omastar,slurpuff
75633,245,173,1,Omastar,primape
75634,245,174,2,Omastar,primape
75635,245,175,1,Omastar,primape
75636,245,176,1,Omastar,aerodactyl EX
75637,245,177,1,Omastar,weezing
75638,245,178,1,Omastar,weezing
75639,245,179,1,Omastar,liepard
75640,245,180,1,Omastar,tangrowth
75641,245,181,1,Omastar,tangrowth
75642,245,182,1,Omastar,yanmega EX
75643,245,183,2,Omastar,roserade
75644,245,184,1,Omastar,kricketune
75645,245,185,2,Omastar,wormadam
75646,245,186,2,Omastar,vespiqueen
75647,245,187,1,Omastar,leafeon
75648,245,188,1,Omastar,leafeon
75649,245,189,1,Omastar,leafeon
75650,245,190,1,Omastar,leafeon
75651,245,191,1,Omastar,magmortar
75652,245,192,1,Omastar,magmortar
75653,245,193,1,Omastar,magmortar
75654,245,194,1,Omastar,magcargo
75655,245,195,2,Omastar,floatzel
75656,245,196,1,Omastar,gastrodon
75657,245,197,1,Omastar,lumineon
75658,245,198,1,Omastar,lumineon
75659,245,199,1,Omastar,abomasnow
75660,245,200,2,Omastar,glaceon
75661,245,201,2,Omastar,glaceon
75662,245,202,2,Omastar,glaceon
75663,245,203,1,Omastar,glaceon
75664,245,204,2,Omastar,electrode
75665,245,205,2,Omastar,electrode
75666,245,206,2,Omastar,electivire
75667,245,207,2,Omastar,electivire
75668,245,208,2,Omastar,electivire
75669,245,209,1,Omastar,mismagius EX
75670,245,210,2,Omastar,mismagius EX
75671,245,211,1,Omastar,drifblim
75672,245,212,1,Omastar,gliscor
75673,245,213,1,Omastar,wormadam
75674,245,214,1,Omastar,lucario
75675,245,215,1,Omastar,hippowdon
75676,245,216,1,Omastar,honchcrow
75677,245,217,1,Omastar,weavile EX
75678,245,218,1,Omastar,mightyena
75679,245,219,2,Omastar,skuntank
75680,245,220,2,Omastar,drapion
75681,245,221,1,Omastar,toxicroak
75682,245,222,1,Omastar,wormadam
75683,245,223,1,Omastar,bronzong
75684,245,224,1,Omastar,probopass
75685,245,225,1,Omastar,lickilicky EX
75686,245,226,1,Omastar,lickilicky EX
75687,245,227,2,Omastar,ambipom
75688,245,228,1,Omastar,bibarel
75689,245,229,1,Omastar,lopunny
75690,245,230,1,Omastar,purugly
75691,245,231,1,Omastar,Venusaur
75692,245,232,2,Omastar,Venusaur Ex
75693,245,233,1,Omastar,Butterfree
75694,245,234,2,Omastar,Beedrill
75695,245,235,1,Omastar,Vileplume
75696,245,236,1,Omastar,Vileplume
75697,245,237,1,Omastar,Vileplume
75698,245,238,1,Omastar,Vileplume
75699,245,239,1,Omastar,Victreebel
75700,245,240,1,Omastar,Charizard
75701,245,241,1,Omastar,Charizard Ex
75702,245,242,1,Omastar,Blastoise
75703,245,243,2,Omastar,Blastoise Ex
75704,245,244,1,Omastar,Poliwrath
75705,245,245,2,Omastar,Omastar
75706,245,246,2,Omastar,Greninja
75707,245,247,1,Omastar,Eelektross
75708,245,248,1,Omastar,Alakazam
75709,245,249,1,Omastar,Gengar
75710,245,250,1,Omastar,Gengar
75711,245,251,2,Omastar,Gengar Ex
75712,245,252,2,Omastar,Gengar Ex
75713,245,253,1,Omastar,Gardevoir
75714,245,254,1,Omastar,Gardevoir
75715,245,255,1,Omastar,Machamp
75716,245,256,2,Omastar,Machamp Ex
75717,245,257,1,Omastar,Golem
75718,245,258,2,Omastar,Golem
75719,245,259,1,Omastar,Golem
75720,245,260,1,Omastar,Golem
75721,245,261,1,Omastar,Kabutops
75722,245,262,2,Omastar,Nidoqueen
75723,245,263,1,Omastar,Nidoking
75724,245,264,2,Omastar,Dragonite
75725,245,265,2,Omastar,Pidgeot
75726,245,266,2,Omastar,Pidgeot
75727,245,267,2,Omastar,Pidgeot
75728,245,268,2,Omastar,Pidgeot
75729,245,269,2,Omastar,Serperior
75730,245,270,2,Omastar,Serperior
75731,245,271,1,Omastar,Florges
75732,245,272,1,Omastar,Golem
75733,245,273,1,Omastar,Golem
75734,245,274,1,Omastar,Golem
75735,245,275,1,Omastar,Golem
75736,245,276,2,Omastar,Scolipede
75737,245,277,2,Omastar,Pidgeot Ex
75738,245,278,2,Omastar,Pidgeot Ex
75739,245,279,1,Omastar,Pidgeot Ex
75740,245,280,1,Omastar,Pidgeot Ex
75741,245,281,2,Omastar,Bellossom
75742,245,282,2,Omastar,Bellossom
75743,245,283,2,Omastar,Bellossom
75744,245,284,2,Omastar,Bellossom
75745,245,285,1,Omastar,Torterra
75746,245,286,1,Omastar,Infernape Ex
75747,245,287,1,Omastar,Mamoswine
75748,245,288,1,Omastar,Empoleon
75749,245,289,2,Omastar,Magnezone
75750,245,290,2,Omastar,Magnezone
75751,245,291,1,Omastar,Magnezone
75752,245,292,1,Omastar,Magnezone
75753,245,293,1,Omastar,Luxray
75754,245,294,2,Omastar,Togekiss
75755,245,295,1,Omastar,Dusknoir
75756,245,296,2,Omastar,Rhyperior
75757,245,297,2,Omastar,Rhyperior
75758,245,298,2,Omastar,Rhyperior
75759,245,299,2,Omastar,Rhyperior
75760,245,300,1,Omastar,Rampardos
75761,245,301,1,Omastar,Gallade Ex
75762,245,302,1,Omastar,Gallade Ex
75763,245,303,1,Omastar,Bastidon
75764,245,304,2,Omastar,Garchomp
75765,245,305,1,Omastar,Porygon-Z
75766,245,306,1,Omastar,Porygon-Z
75767,245,307,1,Omastar,Staraptor
75768,246,0,1,Greninja,scyther
75769,246,1,1,Greninja,pinsir
75770,246,2,1,Greninja,moltres
75771,246,3,1,Greninja,moltres EX
75772,246,4,1,Greninja,heatmor
75773,246,5,1,Greninja,lapras
75774,246,6,1,Greninja,articuno
75775,246,7,1,Greninja,articuno EX
75776,246,8,1,Greninja,pyukumuku
75777,246,9,1,Greninja,bruxish
75778,246,10,1,Greninja,pikachu EX
75779,246,11,1,Greninja,zapdos
75780,246,12,2,Greninja,zapdos EX
75781,246,13,1,Greninja,pincurchin
75782,246,14,1,Greninja,mr. mime
75783,246,15,1,Greninja,jynx
75784,246,16,1,Greninja,mewtwo
75785,246,17,1,Greninja,mewtwo EX
75786,246,18,1,Greninja,onix
75787,246,19,1,Greninja,hitmonlee
75788,246,20,1,Greninja,hitmonchan
75789,246,21,1,Greninja,mawile
75790,246,22,1,Greninja,farfech'd
75791,246,23,1,Greninja,chancey
75792,246,24,1,Greninja,kangaskhan
75793,246,25,1,Greninja,tauros
75794,246,26,1,Greninja,ditto
75795,246,27,1,Greninja,snorlax
75796,246,28,1,Greninja,mew
75797,246,29,2,Greninja,celebi EX
75798,246,30,1,Greninja,dhelmise
75799,246,31,1,Greninja,cramorant
75800,246,32,1,Greninja,dedenne
75801,246,33,1,Greninja,mew EX
75802,246,34,1,Greninja,sigilyph
75803,246,35,1,Greninja,marshadow
75804,246,36,1,Greninja,stonejourner
75805,246,37,1,Greninja,druddigon
75806,246,38,1,Greninja,tauros
75807,246,39,1,Greninja,chatot
75808,246,40,1,Greninja,carnivine
75809,246,41,1,Greninja,mow rotom
75810,246,42,1,Greninja,shaymin
75811,246,43,1,Greninja,heat rotom
75812,246,44,1,Greninja,regice
75813,246,45,1,Greninja,wash rotom
75814,246,46,1,Greninja,frost rotom
75815,246,47,1,Greninja,palkia EX
75816,246,48,1,Greninja,manaphy
75817,246,49,2,Greninja,pachirisu EX
75818,246,50,1,Greninja,rotom
75819,246,51,1,Greninja,uxie
75820,246,52,1,Greninja,mespirit
75821,246,53,1,Greninja,azelf
75822,246,54,1,Greninja,giratina
75823,246,55,1,Greninja,cresselia
75824,246,56,1,Greninja,himontop
75825,246,57,1,Greninja,regirock
75826,246,58,1,Greninja,spiritomb
75827,246,59,1,Greninja,darkrai
75828,246,60,1,Greninja,darkrai EX
75829,246,61,1,Greninja,skarmory
75830,246,62,1,Greninja,registeel
75831,246,63,1,Greninja,dialga EX
75832,246,64,1,Greninja,heatran
75833,246,65,1,Greninja,chatot
75834,246,66,1,Greninja,fan rotom
75835,246,67,1,Greninja,regigigas
75836,246,68,1,Greninja,lapras EX
75837,246,69,1,Greninja,cresselia EX
75838,246,70,1,Greninja,parasect
75839,246,71,1,Greninja,venomoth
75840,246,72,1,Greninja,exeggutor
75841,246,73,2,Greninja,exeggutor
75842,246,74,2,Greninja,exeggutor EX
75843,246,75,2,Greninja,exeggutor EX
75844,246,76,1,Greninja,whimsicott
75845,246,77,1,Greninja,lilligant
75846,246,78,1,Greninja,gogoat
75847,246,79,1,Greninja,ninetales
75848,246,80,1,Greninja,arcanine
75849,246,81,1,Greninja,arcanine EX
75850,246,82,1,Greninja,rapidash
75851,246,83,1,Greninja,rapidash
75852,246,84,1,Greninja,flareon
75853,246,85,1,Greninja,flareon
75854,246,86,1,Greninja,flareon
75855,246,87,1,Greninja,flareon
75856,246,88,1,Greninja,slazzle
75857,246,89,1,Greninja,slazzle
75858,246,90,1,Greninja,centiskorch
75859,246,91,1,Greninja,golduck
75860,246,92,1,Greninja,tentacruel
75861,246,93,1,Greninja,dewgong
75862,246,94,1,Greninja,cloyster
75863,246,95,1,Greninja,kingler
75864,246,96,1,Greninja,seadra
75865,246,97,2,Greninja,seaking
75866,246,98,1,Greninja,starmie
75867,246,99,1,Greninja,starmie EX
75868,246,100,1,Greninja,gyarados
75869,246,101,1,Greninja,gyarados
